record_id,data_date,category,subtype,brand,series,model,model_code,alias,condition,price,unit,note,origin,source_image,source_path,verified,confidence,verification
20260831-ffe420ab7572ac0386ea-01,2026-08-31,手机,device,中兴,点数系列,928dt,,,开机屏坏,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-45182fafcb14c70107b2-01,2026-08-31,手机,device,中兴,点数系列,928dt,,,不开机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-3d524ba73f817529e3f9-01,2026-08-31,手机,device,中兴,点数系列,928dt,,,废板-整机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-348d06b3955a6d98b095-01,2026-08-31,手机,device,中兴,点数系列,918st(1+8),,,开机屏好,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-1e6c1eb988611d0a6083-01,2026-08-31,手机,device,中兴,点数系列,918st(1+8),,,开机屏坏,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-a1f21f08ff0d5819fb3c-01,2026-08-31,手机,device,中兴,点数系列,918st(1+8),,,不开机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-ce67830347946da0e1da-01,2026-08-31,手机,device,中兴,点数系列,918st(1+8),,,废板-整机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-75431111f20c05023e0b-01,2026-08-31,手机,device,中兴,点数系列,9180,,,开机屏好,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-f332d684a3577b2de04b-01,2026-08-31,手机,device,中兴,点数系列,9180,,,开机屏坏,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-3b351a6557d68ef18502-01,2026-08-31,手机,device,中兴,点数系列,9180,,,不开机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-dc4c2d09153312c8c7f4-01,2026-08-31,手机,device,中兴,点数系列,9180,,,废板-整机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-404d9bf450a076507a94-01,2026-08-31,手机,device,中兴,点数系列,Q802c,,,开机屏好,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-fdb8a01070c83c75472d-01,2026-08-31,手机,device,中兴,点数系列,Q802c,,,开机屏坏,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-1d5e23568e47c146605b-01,2026-08-31,手机,device,中兴,点数系列,Q802c,,,不开机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-0c13ca45507d08abc41f-01,2026-08-31,手机,device,中兴,点数系列,Q802c,,,废板-整机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-0c65260fd97b26dfbf13-01,2026-08-31,手机,device,中兴,点数系列,302,,,开机屏好,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-2a2afa31021ce21e5be0-01,2026-08-31,手机,device,中兴,点数系列,302,,,开机屏坏,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-cb828642eec6c7574d47-01,2026-08-31,手机,device,中兴,点数系列,302,,,不开机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-6a941eb477fca79f1264-01,2026-08-31,手机,device,中兴,点数系列,302,,,废板-整机,10,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-ed86e805a8dd77434190-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 pro 5G,,,开机屏好,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-4be2725de17be67a2990-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 pro 5G,,,开机屏坏,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-7c0181d9183174c3fefa-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 pro 5G,,,不开机,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-8360c3bdffe1af7b432e-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 pro 5G,,,废板-整机,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-0a574ee7d6d169edff00-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 5G,,,开机屏好,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-b4ef74e6cb94400dedae-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 5G,,,开机屏坏,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-ea0a3de03b793872f9ac-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 5G,,,不开机,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-46d1f1b5ca24e2c8d637-01,2026-08-31,手机,device,中兴,B系列(Blade),Blade 20 5G,,,废板-整机,80,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-079b7f224e6bd0a4edb0-01,2026-08-31,手机,device,中兴,B系列(Blade),B2019,,,开机屏好,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-cb472a0287284f64e826-01,2026-08-31,手机,device,中兴,B系列(Blade),B2019,,,开机屏坏,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-a96f2d246176c6592a29-01,2026-08-31,手机,device,中兴,B系列(Blade),B2019,,,不开机,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-6f5978cee53d4d167d55-01,2026-08-31,手机,device,中兴,B系列(Blade),B2019,,,废板-整机,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-561610a7de9c4d9ebf1a-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba601,,,开机屏好,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-f556fc445a475b2fa398-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba601,,,开机屏坏,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-b38a319a58f6693c35fa-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba601,,,不开机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-aa557c92ada3a49a010f-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba601,,,废板-整机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-2956290233ed207b7af5-01,2026-08-31,手机,device,中兴,B系列(Blade),B2017,,,开机屏好,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-514a09d0d3dcc5bf8a22-01,2026-08-31,手机,device,中兴,B系列(Blade),B2017,,,开机屏坏,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-037c9b5961f28f12a34b-01,2026-08-31,手机,device,中兴,B系列(Blade),B2017,,,不开机,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-0c1db7efa8010ea406f4-01,2026-08-31,手机,device,中兴,B系列(Blade),B2017,,,废板-整机,35,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-4eac2418b9ebc01c2bb4-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611t,,,开机屏好,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-3e9c5edc961dbddede9d-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611t,,,开机屏坏,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-fff9e9b8c8086853ef91-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611t,,,不开机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-1343bc9b13b11d8f63f4-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611t,,,废板-整机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-77e21b3eead2a2f9d7af-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611c,,,开机屏好,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-2587c42c50363c897d25-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611c,,,开机屏坏,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-357137d7884605310db6-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611c,,,不开机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-53ba6dad29cd89a96e1b-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba611c,,,废板-整机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-7eb4d818bcba0cb44b08-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610t,,,开机屏好,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-918b10adc04c65669f28-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610t,,,开机屏坏,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-e74af6c2ee5e0f47fb88-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610t,,,不开机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-c83c01b2591a5a62cf36-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610t,,,废板-整机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-9348d8f7ca7519ddc1aa-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610c,,,开机屏好,20,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-facb4d920de1f71383e7-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610c,,,开机屏坏,20,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-7176fc18d3e70f8ca800-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610c,,,不开机,20,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-99a122338b9b7e57cd7d-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba610c,,,废板-整机,20,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-c2f898a80533e79cf4e4-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba602,,,开机屏好,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-af629da10449c13b149d-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba602,,,开机屏坏,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-8080eca9e85e63ada02a-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba602,,,不开机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-6b564a409b9bc8af4005-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba602,,,废板-整机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-a0c08c43160a7aca9d25-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba510,,,开机屏好,18,元/台,开机全好看外屏不破,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-0b0e041e5ec6d865c131-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba510,,,开机屏坏,18,元/台,开机全好看外屏不破,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-760f9ddd1ff1efc8ac1a-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba510,,,不开机,18,元/台,开机全好看外屏不破,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-03262b0cb8521fc27f77-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba510,,,废板-整机,18,元/台,开机全好看外屏不破,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-084f1db888342b38f926-01,2026-08-31,手机,device,中兴,B系列(Blade),Bv0730,,,开机屏好,65,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-097e0b8e63389d40f48b-01,2026-08-31,手机,device,中兴,B系列(Blade),Bv0730,,,开机屏坏,65,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-18061632c9f4c52d8a75-01,2026-08-31,手机,device,中兴,B系列(Blade),Bv0730,,,不开机,65,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-71554444a7923ec85db2-01,2026-08-31,手机,device,中兴,B系列(Blade),Bv0730,,,废板-整机,65,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-5acd148d14b95955c932-01,2026-08-31,手机,device,中兴,B系列(Blade),B2015,,,开机屏好,45,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-38218713f7e3b7f64dda-01,2026-08-31,手机,device,中兴,B系列(Blade),B2015,,,开机屏坏,45,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-2530a258dd9c9810a3e1-01,2026-08-31,手机,device,中兴,B系列(Blade),B2015,,,不开机,45,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-3564a7c6f966337f0dda-01,2026-08-31,手机,device,中兴,B系列(Blade),B2015,,,废板-整机,45,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-570c0dfee00e8bd75736-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910金色,,,开机屏好,30,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-7ab72c8b0905aa768522-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910金色,,,开机屏坏,30,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-decfad064882caf9a700-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910金色,,,不开机,30,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-9c3c0269536ac1985bac-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910金色,,,废板-整机,30,元/台,三星屏,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-6740626282dd3c287bb1-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910银色,,,开机屏好,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-4de503231fbabdb64221-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910银色,,,开机屏坏,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-b35a5b4fe572f197618b-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910银色,,,不开机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-f66a4c4323f34952edd9-01,2026-08-31,手机,device,中兴,B系列(Blade),Ba910银色,,,废板-整机,20,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-6ffc0dd028abd28be1dc-01,2026-08-31,手机,device,中兴,B系列(Blade),B880,,,开机屏好,18,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-041efc99d091807ba0a8-01,2026-08-31,手机,device,中兴,B系列(Blade),B880,,,开机屏坏,18,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
20260831-8af10dd8cfbc26b1be81-01,2026-08-31,手机,device,中兴,B系列(Blade),B880,,,不开机,18,元/台,,image,中兴.jpg,数码网报价单-0831更新/手机相关/中兴.jpg,1,0.98,visual_legacy_crosscheck
